Id,Predicted
3119,346.9132177
3120,388.7651044
3121,337.1870638
3122,402.8510064
3123,-7922.755005
3124,253.7103887
3125,-15062.87507
3126,-200.8079246
3127,-5196.036477
3128,-15185.545
3129,-35119.98064
3130,-1359.141902
3131,355.641714
3132,334.2708023
3133,-4125.244941
3134,273.054669
3135,394.647499
3136,320.8661532
3137,-6849.385019
3138,235.5314224
3139,-174.9108355
3140,273.054669
3141,393.7431254
3142,-9226.895523
3143,303.259201
3144,340.4273159
3145,209.5312425
3146,-648.9153218
3147,385.3543254
3148,351.8258645
3149,-12132.50549
3150,-15605.96725
3151,129.8825975
3152,362.7004662
3153,-1183.101741
3154,385.3543254
3155,337.1870638
3156,-2183.726638
3157,-14039.5498
3158,38.65496832
3159,81.08795132
3160,-1847.75136
3161,-398.282311
3162,311.3396537
3163,410.8776787
3164,129.8825975
3165,161.6574566
3166,369.4225659
3167,-1354.019206
3168,392.8979921
3169,404.1790722
3170,144.5629659
3171,342.1852708
3172,-30945.52472
3173,-3344.622538
3174,-4076.575083
3175,76.41473393
3176,-19591.77102
3177,302.4352801
3178,322.6659005
3179,364.5273288
3180,364.0033146
3181,-3319.974109
3182,300.8406271
3183,-987.5761175
3184,316.0112128
3185,364.8466143
3186,-6173.650286
3187,63.02838001
3188,334.2708023
3189,-381.0376015
3190,382.1759156
3191,-4249.722428
3192,-2601.335891
3193,-1592.578225
3194,321.6879078
3195,501.5712175
3196,278.4251322
3197,310.6445194
3198,274.1522024
3199,393.7431254
3200,216.2289373
3201,392.8979921
3202,371.6830252
3203,-6098.083635
3204,-16666.01751
3205,-6159.762443
3206,306.6620329
3207,-8029.49984
3208,-19143.91561
3209,-18702.93925
3210,139.9975595
3211,386.3708989
3212,212.5617532
3213,268.5259809
3214,-16294.14697
3215,-23643.64027
3216,-18344.13209
3217,-10753.93288
3218,-9745.480745
3219,-14427.35451
3220,-30267.48023
3221,-11495.89467
3222,-21570.61479
3223,-15628.23533
3224,-7156.009623
3225,-26385.66918
3226,-6624.75377
3227,-3069.463323
3228,-12485.8119
3229,-9602.896086
3230,-11381.06129
3231,-11348.67654
3232,-9892.735862
3233,-22760.79136
3234,-2389.222448
3235,-2613.491329
3236,-6306.09761
3237,-6696.96238
3238,532.1051851
3239,-1979.868625
3240,-7471.004723
3241,-13350.96705
3242,-26702.0869
3243,-7051.957253
3244,-16295.91596
3245,-1450.11959
3246,-6100.156706
3247,-8717.118515
3248,-8321.722092
3249,-18514.01132
3250,124.9601611
3251,-9104.096959
3252,90.01860501
3253,-8774.125557
3254,-1516.523942
3255,-7622.892015
3256,-2301.293223
3257,-15878.36433
3258,-4347.006901
3259,-21242.01582
3260,-12154.5398
3261,-7561.206148
3262,-19770.54519
3263,-15623.59461
3264,-5699.267226
3265,-6446.882135
3266,-18823.33775
3267,-7796.435511
3268,-13146.67253
3269,-20654.05451
3270,-12787.29228
3271,-9206.696143
3272,-337.2519792
3273,-2492.178703
3274,-1039.622491
3275,-16106.44545
3276,-3562.295065
3277,-8026.314228
3278,-20104.26095
3279,-925.9885177
3280,-3998.401964
3281,-9803.350573
3282,-20209.843
3283,-5065.731191
3284,-7280.686277
3285,1013.549995
3286,-3169.472867
3287,-1040.341635
3288,-8895.867489
3289,-6449.424934
3290,-31099.81933
3291,-2735.720992
3292,-5106.367964
3293,-11887.6385
3294,-25972.18553
3295,-4966.545706
3296,-8859.631236
3297,-16590.4066
3298,-13536.1369
3299,-1231.989105
3300,-675.1842636
3301,-17916.42689
3302,-1286.233909
3303,-9152.585497
3304,-7604.50797
3305,-9722.92087
3306,-4463.887369
3307,-5454.364632
3308,-28955.5537
3309,-14510.95473
3310,-1825.396294
3311,-5279.960637
3312,-9153.614256
3313,-14264.32258
3314,-7460.983734
3315,-4999.918916
3316,-296.6725196
3317,-7142.085113
3318,-10488.36162
3319,-5920.534062
3320,-4469.30008
3321,-4870.131978
3322,-3854.394394
3323,-13096.71859
3324,-14172.90763
3325,-9938.378354
3326,-7959.020554
3327,-16759.60582
3328,-361.4586311
3329,-3810.817458
3330,-30319.2153
3331,-29873.40324
3332,-18087.75726
3333,-7609.403239
3334,-7801.135044
3335,-3932.500251
3336,-7582.460669
3337,-9377.837201
3338,-12729.14862
3339,-27177.62931
3340,-27363.37256
3341,-10904.42539
3342,-7205.824352
3343,-1007.601903
3344,-5061.655159
3345,-377.0318701
3346,-21406.37286
3347,-13351.05147
3348,-7326.051239
3349,-22710.58911
3350,-3839.364199
3351,-10362.17929
3352,-6712.686077
3353,-7934.149394
3354,-32727.81223
3355,-3737.610229
3356,-3888.794696
3357,-3254.431675
3358,-8008.2828
3359,-31439.87828
3360,-1450.495829
3361,-24765.40368
3362,-9422.188574
3363,-3323.976497
3364,-14387.58077
3365,-8994.17309
3366,-9142.268413
3367,-17031.72661
3368,-4866.923094
3369,-899.1255993
3370,-1389.631046
3371,-3431.200689
3372,-16176.81598
3373,-1348.402371
3374,-13658.01831
3375,-2540.351834
3376,-8217.315656
3377,-19089.61705
3378,-11017.62449
3379,-20826.45323
3380,-6458.189827
3381,-2881.434518
3382,-3197.207085
3383,135.2881743
3384,-20344.30317
3385,-22356.71707
3386,-10227.31761
3387,-7706.159173
3388,-21084.97044
3389,-18906.61307
3390,-6438.081229
3391,-33417.97981
3392,-11946.76023
3393,-4743.426762
3394,-3097.429566
3395,-7188.773105
3396,-13105.25963
3397,-8149.665362
3398,-1719.796382
3399,-26777.35052
3400,-20704.60979
3401,-17455.19201
3402,-8750.53381
3403,-17683.75296
3404,-4900.837402
3405,227.9121292
3406,-16233.40923
3407,392.6700718
3408,-40.98831169
3409,-5990.205336
3410,-12955.81209
3411,-6606.071226
3412,-11709.08955
3413,-4632.755604
3414,-14456.92507
3415,-1094.399567
3416,-5167.702444
3417,-12792.35965
3418,-25292.49806
3419,-7793.244298
3420,-8329.753424
3421,-9584.890764
3422,-10244.78665
3423,-19967.68863
3424,-14333.94584
3425,-6652.836129
3426,-17424.16178
3427,-87.68662164
3428,-2417.229676
3429,-1699.082427
3430,-14961.93116
3431,-8878.053034
3432,-18411.99641
3433,-25087.89232
3434,-2167.838152
3435,-12620.93854
3436,-599.5006097
3437,-7676.423324
3438,-24013.71979
3439,-5413.302923
3440,-24614.08807
3441,-3778.698462
3442,-9021.239856
3443,-2754.267088
3444,-16225.50277
3445,-10237.30457
3446,-5692.923999
3447,-6188.918827
3448,-5707.403981
3449,-4132.593513
3450,-22984.49548
3451,-22062.95542
3452,-10024.04182
3453,-7635.6903
3454,-1281.094183
3455,-1745.810727
3456,-27910.52711
3457,-12117.16237
3458,-4867.055007
3459,-20307.10074
3460,-2541.701691
3461,-20987.40815
3462,-12324.98472
3463,-14647.92232
3464,174.3200055
3465,-11693.2884
3466,-6307.362679
3467,-4666.583896
3468,-2965.710816
3469,-11674.55467
3470,-7706.8581
3471,-1342.279269
3472,-6346.246679
3473,-1147.019548
3474,-32447.82662
3475,-4827.664117
3476,-7061.922936
3477,-1569.732905
3478,-5255.875151
3479,-8287.787196
3480,-1278.927135
3481,-15595.63422
3482,-8227.926281
3483,-17261.28248
3484,-8710.545352
3485,-3362.688026
3486,-6207.100539
3487,-4128.55348
3488,-36785.88607
3489,-3454.556201
3490,-6930.72691
3491,-12885.11372
3492,-9918.520558
3493,-12379.77293
3494,-17870.24905
3495,-10477.27588
3496,-6179.060319
3497,-7392.80601
3498,-10015.68574
3499,-5599.571316
3500,-3182.454878
3501,-13239.16824
3502,-2928.139678
3503,-1434.290908
3504,-1365.862653
3505,-6925.198904
3506,-11460.32708
3507,-6495.524179
3508,-9395.735508
3509,-7283.639661
3510,-8301.148636
3511,-8678.639027
3512,-6660.559295
3513,-6091.506219
3514,-9442.127296
3515,-3392.386343
3516,-4896.842829
3517,-13457.96152
3518,-8567.165454
3519,-29253.93538
3520,-8554.351684
3521,-3228.780724
3522,-12011.79098
3523,-15354.7378
3524,-6298.342458
3525,-11959.59421
3526,-20199.78332
3527,-29976.3195
3528,-9537.211585
3529,-22898.85344
3530,-13502.06804
3531,-15161.87398
3532,-26703.33575
3533,-4867.83963
3534,-13036.2782
3535,-3941.599512
3536,-5416.536124
3537,-27086.50143
3538,-5593.274812
3539,-24164.68679
3540,-5284.371251
3541,-8116.073872
3542,-22148.20185
3543,-9751.447147
3544,-5346.112468
3545,-7528.558984
3546,-9299.660059
3547,-9930.412059
3548,-11206.73575
3549,-686.8304413
3550,-2210.012629
3551,-6042.174559
3552,-584.3961958
3553,-4812.53847
3554,-2567.438136
3555,-5723.182144
3556,-4133.974497
3557,-6806.020832
3558,-4590.738542
3559,-6948.649527
3560,-28988.42955
3561,-12438.92743
3562,-31318.88604
3563,-19102.85897
3564,-26808.23285
3565,-5755.748011
3566,-3088.699001
3567,-6829.176885
3568,-27297.11382
3569,-4452.473797
3570,-20783.81701
3571,2208.810754
3572,-11100.4776
3573,-18312.33178
3574,-7091.454403
3575,-16165.02484
3576,-11279.51667
3577,-6809.887344
3578,-11142.76052
3579,-8276.853987
3580,-2981.8807
3581,-8583.796373
3582,-317.5273641
3583,-9198.094766
3584,-25524.13217
3585,-14315.72208
3586,-24014.56464
3587,-17559.0607
3588,-27938.09987
3589,-9045.283977
3590,-12478.25973
3591,-6905.257423
3592,-7339.296271
3593,-1853.217528
3594,-11103.38745
3595,202.2122071
3596,-7234.280037
3597,188.3439711
3598,-4849.272621
3599,-13224.45613
3600,-21677.19079
3601,-9154.798643
3602,-24447.27371
3603,-3324.832342
3604,-18282.60555
3605,-11472.41481
3606,-8627.695766
3607,-5533.45451
3608,-1657.216733
3609,-12786.92139
3610,-13017.66079
3611,-6745.627045
3612,-4768.034962
3613,-15787.63278
3614,-3675.265904
3615,-532.4243243
3616,-28123.26225
3617,-300.6969532
3618,132.7451551
3619,-5559.623124
3620,-22314.59436
3621,-5881.339179
3622,-8762.642337
3623,-2935.368988
3624,-18790.87454
3625,-2684.814297
3626,-9254.858176
3627,-7441.59182
3628,-2865.858567
3629,-14972.03914
3630,-4804.99617
3631,-8035.56093
3632,-5481.266911
3633,-16810.49883
3634,-12946.97521
3635,-13817.51778
3636,-7137.247308
3637,-18293.57322
3638,-14633.53747
3639,-29546.51781
3640,-1112.243064
3641,-6223.136521
3642,-8984.599208
3643,-8937.897313
3644,-5236.399483
3645,-12216.75508
3646,-5149.614203
3647,-2401.160773
3648,-10194.23492
3649,-16569.73477
3650,-4061.894578
3651,-10147.76679
3652,-16593.90427
3653,-4749.427237
3654,-5592.834701
3655,-22565.96863
3656,-12919.78968
3657,-960.5941636
3658,-22021.69083
3659,-18900.9879
3660,-8874.230474
3661,-2458.728655
3662,-17558.16262
3663,-1225.968793
3664,-12790.93119
3665,-13796.14185
3666,-5458.534007
3667,-586.0593091
3668,-15234.75698
3669,-1824.929989
3670,-3935.301579
3671,-2209.71498
3672,-9722.191384
3673,-8149.665362
3674,-16268.00674
3675,-12853.62764
3676,-344.2223357
3677,-13530.34653
3678,-4924.398069
3679,-11964.24882
3680,-18652.44471
3681,-18776.37265
3682,-20118.94611
3683,-26016.19215
3684,-7688.722772
3685,-4307.00698
3686,-9962.096109
3687,-9630.948307
3688,-10112.22694
3689,-11615.78069
3690,-13217.88178
3691,-17825.29399
3692,-19100.04446
3693,-6506.29132
3694,-13528.61083
3695,-38094.27529
3696,-26636.84306
3697,-10470.78141
3698,-2241.25108
3699,-2838.871868
3700,-14449.2775
3701,-6421.600461
3702,-6722.896356
3703,-16330.73233
3704,-6760.472414
3705,-11702.0886
3706,-13473.89853
3707,-302.898536
3708,-5284.347824
3709,-12439.36791
3710,-375.3971833
3711,-22706.28836
3712,-7705.436529
3713,-17778.89968
3714,-21758.9493
3715,-19543.82227
3716,-4989.239347
3717,-14928.49918
3718,-8146.361505
3719,-13769.17156
3720,-5369.443291
3721,-7930.718101
3722,-9383.145065
3723,-7309.5853
3724,-6127.932249
3725,-9434.628134
3726,105.8960127
3727,-9201.987487
3728,-23810.24076
3729,-9395.940134
3730,-3103.373176
3731,-8122.135338
3732,-31371.06598
3733,-5324.276253
3734,-29751.45115
3735,-20978.1603
3736,-12143.95121
3737,-4343.793786
3738,-14382.97317
3739,-3069.066426
3740,-789.2014049
3741,-9504.604579
3742,-15765.59853
3743,-30463.8845
3744,-9424.851297
3745,-2026.718483
3746,-29736.73086
3747,-8270.768761
3748,-3280.516432
3749,-6289.630439
3750,-12758.27765
3751,-12607.61273
3752,-4659.257382
3753,-10968.27338
3754,-6891.206759
3755,-22935.08466
3756,-26542.01379
3757,-4388.453936
3758,-10862.63199
3759,-6028.596543
3760,-12323.57767
3761,-12605.6286
3762,-6610.551781
3763,-11895.63843
3764,-5187.896397
3765,-5219.332036
3766,-2298.492197
3767,-8639.638709
3768,-5707.808932
3769,-21656.60675
3770,-8826.838124
3771,-5695.44752
3772,-8001.364582
3773,-11265.54989
3774,-4070.517287
3775,-5457.773928
3776,-17806.68091
3777,-4950.842883
3778,-6635.764839
3779,-7532.560928
3780,-16138.05849
3781,-4532.619179
3782,-5665.000807
3783,-7491.861769
3784,-4022.906323
3785,-917.4490767
3786,-10004.20268
3787,-10918.73502
3788,-4263.440105
3789,-9436.041257
3790,-11833.97945
3791,-38069.69102
3792,-4924.11417
3793,-16236.64165
3794,-1486.841932
3795,-2307.014092
3796,-3636.625016
3797,-19536.47381
3798,-4718.100558
3799,-19918.25242
3800,-14201.73777
3801,-3214.857558
3802,-15426.99355
3803,-11323.04352
3804,-12476.14957
3805,-30111.70274
3806,-4403.305728
3807,-1188.4964
3808,-12406.38078
3809,-1573.854082
3810,-31467.57365
3811,-5609.474841
3812,-4064.569768
3813,-15254.55907
3814,-32181.82189
3815,-432.6283925
3816,-10098.12431
3817,-3724.320824
3818,-7241.934763
